,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,score
144,The Express Tribune,@etribune,2022-02-05T15:05:41.000Z,"The Express Tribune
@etribune
·
5 Feb","Rawalpindi's Ayub National Park welcomes twin Bengal tiger cubs

Read here http://bit.ly/3GtI0X4

#etribune #latest
8
17
35",,8.0,17,35,[],https://twitter.com/etribune/status/1489978540183404550,0.0
145,The Express Tribune,@etribune,2022-02-05T16:40:41.000Z,"The Express Tribune
@etribune
·
5 Feb","#Pakistan, #China vow to protect each other's 'core interests’
#etribune 

https://tribune.com.pk/story/2342135/pakistan-china-vow-to-protect-each-others-core-interests…
3
9
76",,3.0,9,76,[],https://twitter.com/etribune/status/1490002450648076290,0.0
146,The Express Tribune,@etribune,2022-02-05T16:23:20.000Z,"The Express Tribune
@etribune
·
5 Feb","PM #ImranKhan wishes speedy recovery to Covid-stricken President #Erdogan 
#etribune 
https://tribune.com.pk/story/2342132/pm-imran-wishes-speedy-recovery-to-covid-stricken-erdogan…
5
7
68",,5.0,7,68,[],https://twitter.com/etribune/status/1489998081399660557,0.0
147,The Express Tribune,@etribune,2022-02-06T19:28:42.000Z,"The Express Tribune
@etribune
·
7 Feb","PM Imran all set to visit Russia after 'historic' Beijing trip
#etribune
tribune.com.pk
PM Imran to visit Russia this month
Premier’s position towards West increasingly becoming defiant
4
15
61",,4.0,15,61,[],https://twitter.com/etribune/status/1490407118847057926,0.0
148,The Express Tribune,@etribune,2022-02-06T12:57:37.000Z,"The Express Tribune
@etribune
·
6 Feb","Media tycoon charged with sex assault against orphan girls

Read here http://bit.ly/34zRUJp

#etribune #latest
2
4
8",,2.0,4,8,[],https://twitter.com/etribune/status/1490308699608522761,0.0
149,The Express Tribune,@etribune,2022-02-06T14:27:37.000Z,"The Express Tribune
@etribune
·
6 Feb","Five soldiers martyred in terrorists' attack from Afghanistan
#etribune #latest
tribune.com.pk
Five soldiers martyred in terrorists' attack from Afghanistan
At least five soldiers of Pakistan Army embraced martyrdom when terrorists from inside Afghanistan opened fire on Pakistani troops in K-P
2
9
27",,2.0,9,27,[],https://twitter.com/etribune/status/1490331348464287745,0.0
150,The Express Tribune,@etribune,2022-02-06T14:52:53.000Z,"The Express Tribune
@etribune
·
6 Feb","Pope says female genital mutilation affronts dignity, must end

Read here http://bit.ly/3LeimsN

#etribune #latest
1
2
3",,1.0,2,3,[],https://twitter.com/etribune/status/1490337707188490245,0.0
151,The Express Tribune,@etribune,2022-02-07T17:38:12.000Z,"The Express Tribune
@etribune
·
7 Feb","#Pakistan aims to set up #semiconductors zone with help of China: Fawad
#etribune 

https://tribune.com.pk/story/2342419/pakistan-aims-to-set-up-semiconductors-zone-with-help-of-china-fawad…
4
9
55",,4.0,9,55,[],https://twitter.com/etribune/status/1490741701396291588,0.0
152,The Express Tribune,@etribune,2022-02-07T11:34:02.000Z,"The Express Tribune
@etribune
·
7 Feb","Saudi Interior Minister Prince Ahmed bin Abdulaziz Al Saud bin Naif arrived in Islamabad on a day-long visit on Monday and was received by his counterpart Sheikh Rashid at the Noor Khan Airbase, Rawalpindi.

For more: https://bit.ly/3sFJsRt

#eribune #SaudiArabia #Pakistan #news
1
5
19",,1.0,5,19,['https://pbs.twimg.com/ext_tw_video_thumb/1490649050110218247/pu/img/-a6r-aL8k0WylIdw.jpg'],https://twitter.com/etribune/status/1490650054180454402,0.0
153,The Express Tribune,@etribune,2022-02-07T17:32:51.000Z,"The Express Tribune
@etribune
·
7 Feb","Murree-like tragedy averted as hundreds rescued in Dir
#etribune
tribune.com.pk
Murree-like tragedy averted as hundreds rescued in Dir
Tourists, including women and children, spent the night in severe cold with no help or rescuer in sight near Lowari Tunnel before being rescued by troops
1
11
33",,1.0,11,33,[],https://twitter.com/etribune/status/1490740354676670465,0.0
154,The Express Tribune,@etribune,2022-02-07T12:59:07.000Z,"The Express Tribune
@etribune
·
7 Feb","Noor murder case: Court rejects Zahir Jaffer's petitions
#etribune
tribune.com.pk
Noor murder case: Court rejects Zahir Jaffer's petitions
Court seeks more time to wrap up the case
1
8
32",,1.0,8,32,[],https://twitter.com/etribune/status/1490671466685288448,0.0
155,The Express Tribune,@etribune,2022-02-08T18:45:30.000Z,"The Express Tribune
@etribune
·
8 Feb","#India on path to genocide amid Modi's silence, warns report
#etribune 
https://tribune.com.pk/story/2342594/india-on-path-to-genocide-amid-modis-silence-warns-report…
2
12
32",,2.0,12,32,[],https://twitter.com/etribune/status/1491121025957830657,0.0
156,The Express Tribune,@etribune,2022-02-08T16:42:30.000Z,"The Express Tribune
@etribune
·
8 Feb","#WATCH: Indian state shuts schools after 'hijab ban' triggers protests
#etribune #Karnataka
https://tribune.com.pk/story/2342599/1
7
39",,,7,39,[],https://twitter.com/etribune/status/1491090070535049222,0.0
157,The Express Tribune,@etribune,2022-02-08T16:46:41.000Z,"The Express Tribune
@etribune
·
8 Feb","‘Revenge’: Angry villagers in #Sindh kill #crocodile for 'eating their goat'
#etribune 
https://tribune.com.pk/story/2342595/revenge-angry-villagers-in-sindh-kill-crocodile-for-eating-their-goat…
2
5
10",,2.0,5,10,[],https://twitter.com/etribune/status/1491091122235768833,0.0
158,The Express Tribune,@etribune,2022-02-08T12:50:15.000Z,"The Express Tribune
@etribune
·
8 Feb","Taliban govt hails Turkey for sending humanitarian aid
#etribune
https://tribune.com.pk/story/2342585/1
1
3
24",,1.0,3,24,[],https://twitter.com/etribune/status/1491031624422617093,0.0
159,The Express Tribune,@etribune,2022-02-09T17:12:04.000Z,"The Express Tribune
@etribune
·
9 Feb","#Terrorist killed in North Waziristan shootout
#etribune 
https://tribune.com.pk/story/2342780/terrorist-killed-in-north-waziristan-shootout…
1
5
30",,1.0,5,30,[],https://twitter.com/etribune/status/1491459899137703943,0.0
160,The Express Tribune,@etribune,2022-02-09T16:40:20.000Z,"The Express Tribune
@etribune
·
9 Feb","#China praises PM Imran's presence at Beijing #Olympics
#etribune 
https://tribune.com.pk/story/2342777/china-praises-pm-imrans-presence-at-beijing-olympics…
4
42",,,4,42,[],https://twitter.com/etribune/status/1491451913593753605,0.0
161,The Express Tribune,@etribune,2022-02-09T14:43:40.000Z,"The Express Tribune
@etribune
·
9 Feb","Taliban sniper becomes Afghan mayor

Read here http://bit.ly/3gwZQ0T

#etribune #latest
3
5
67",,3.0,5,67,[],https://twitter.com/etribune/status/1491422554724405253,0.0
162,The Express Tribune,@etribune,2022-02-09T06:21:50.000Z,"The Express Tribune
@etribune
·
9 Feb","BREAKING NEWS: The Election Commission of Pakistan (ECP) has disqualified Pakistan Tehreek-e-Insaf (PTI) leader Faisal Vawda from parliament for submitting a false affidavit.

For more: https://bit.ly/34t8DhJ

#etribune #news #latest #FaisalVawda
5
7
34",,5.0,7,34,[],https://twitter.com/etribune/status/1491296264234815494,0.0
163,The Express Tribune,@etribune,2022-02-10T18:17:00.000Z,"The Express Tribune
@etribune
·
10 Feb","#Pakistan condemns Houthi attempt to target #Saudi airport
#etribune 
https://tribune.com.pk/story/2342950/pakistan-condemns-houthi-attempt-to-target-saudi-airport…
1
6
24",,1.0,6,24,[],https://twitter.com/etribune/status/1491838627202088961,0.0
